id,name,price,rating,review_count,url,transactions,is_closed,location,categories
hMNHD9LHs_R3vFCfTOGorw,Izakaya Shinya,,4.5,97,https://www.yelp.com/biz/izakaya-shinya-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,"{'address1': '2255 W North Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2255 W North Ave', 'Chicago, IL 60647']}","[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]"
U9D0vqEP4QrJfJYs8mr3DA,Oiistar,$$,4.2,1142,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,"{'address1': '1385 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1385 N Milwaukee Ave', 'Chicago, IL 60622']}","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]"
o6O9gCksHBGG7-m0PwRH_g,Urbanbelly,$$,4.0,319,https://www.yelp.com/biz/urbanbelly-chicago-26?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,"{'address1': '1542 N Damen Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1542 N Damen Ave', 'Chicago, IL 60622']}","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]"
B3s6h5OFne0C5ygKSevJpA,Rudy’s Ramen,,4.9,73,https://www.yelp.com/biz/rudy-s-ramen-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,"{'address1': '1146 N Milwaukee Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['1146 N Milwaukee Ave', 'Chicago, IL 60642']}","[{'alias': 'ramen', 'title': 'Ramen'}]"
mVhkriEZ_lvqCLwzjm6etA,Wonder Chop,,4.8,134,https://www.yelp.com/biz/wonder-chop-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,"{'address1': '2418 W Fullerton Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2418 W Fullerton Ave', 'Chicago, IL 60647']}","[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
bZ7lvi5_BQ6UKK10OKPV7Q,Sushi Taku,$$,4.3,1124,https://www.yelp.com/biz/sushi-taku-chicago-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,"{'address1': '1904 W Division St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1904 W Division St', 'Chicago, IL 60622']}","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
ruWJerAc9VW23GvegYddnQ,Gaijin,$$,4.3,648,https://www.yelp.com/biz/gaijin-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,"{'address1': '950 W Lake St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['950 W Lake St', 'Chicago, IL 60607']}","[{'alias': 'japanese', 'title': 'Japanese'}]"
F95agIcsD5g1bykGVTVWZQ,Kizuki Ramen & Izakaya,$$,3.8,895,https://www.yelp.com/biz/kizuki-ramen-and-izakaya-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,"{'address1': '1482 N Milwaukee Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1482 N Milwaukee Ave', 'Chicago, IL 60622']}","[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]"
aX68mNqMAPJjXez-CHwJyQ,Nomonomo Japanese Pub & Grill,,3.9,21,https://www.yelp.com/biz/nomonomo-japanese-pub-and-grill-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,"{'address1': '2115 N Milwaukee Ave', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2115 N Milwaukee Ave', 'Chicago, IL 60647']}","[{'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
qJuQGyHSy5OuAkyMwb2_xA,Nomonomo Sushi,,4.4,15,https://www.yelp.com/biz/nomonomo-sushi-chicago?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,"{'address1': '2096 N Milwaukee Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2096 N Milwaukee Ave', 'Chicago, IL 60647']}","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]"
