id,name,price,rating,review_count,url,transactions,is_closed,address1,address2,address3,city,zip_code,country,state,display_address,category_1_type,category_1_title,category_2_type,category_2_title,category_3_type,category_3_title
Q8g68ZDAt93h_n_wTbwshA,Shōjō-Boston,$$,3.9,1018,https://www.yelp.com/biz/sh%C5%8Dj%C5%8D-boston-boston-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,9A Tyler St,,,Boston,02111,US,MA,"9A Tyler St, Boston, MA 02111",asianfusion,Asian Fusion,cocktailbars,Cocktail Bars,japanese,Japanese
9BmP5aQyuvbT-xwpcej1Yw,Futago Udon,$$,4.4,514,https://www.yelp.com/biz/futago-udon-boston?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,508 Park Dr,,,Boston,02215,US,MA,"508 Park Dr, Boston, MA 02215",japanese,Japanese,noodles,Noodles,desserts,Desserts
bf-V94Y6ABoHz6SX7-N1_A,Oishii Boston,$$$,3.9,859,https://www.yelp.com/biz/oishii-boston-boston?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,1166 Washington St,,,Boston,02118,US,MA,"1166 Washington St, Boston, MA 02118",sushi,Sushi Bars,japanese,Japanese,,
inAEY3i1hYR4BlJfPgKFPw,Santouka Back Bay,$$,4.1,759,https://www.yelp.com/biz/santouka-back-bay-boston-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,66 Hereford St,,,Boston,02115,US,MA,"66 Hereford St, Boston, MA 02115",ramen,Ramen,soup,Soup,noodles,Noodles
wp34lnXWUCk-FlezKNfvzQ,Tora Ramen,$$,4.3,203,https://www.yelp.com/biz/tora-ramen-boston-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,99 Harrison Ave,,,Boston,02111,US,MA,"99 Harrison Ave, Boston, MA 02111",ramen,Ramen,,,,
Z6Io2AbJrof7TPVliMZkAg,Fuji at Ink Block,$$$,4.5,704,https://www.yelp.com/biz/fuji-at-ink-block-boston?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['restaurant_reservation', 'pickup', 'delivery']",False,352 Harrison Ave,Ste B,,Boston,02118,US,MA,"352 Harrison Ave, Ste B, Boston, MA 02118",japanese,Japanese,sushi,Sushi Bars,cocktailbars,Cocktail Bars
87f7kR7nTz8WHnmtLM_S6w,O Ya,$$$$,4.4,807,https://www.yelp.com/biz/o-ya-boston?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,9 East St Pl,,,Boston,02111,US,MA,"9 East St Pl, Boston, MA 02111",japanese,Japanese,,,,
XDMBxa6iR5wSAQU29whqnQ,MAGURO,$$,4.4,213,https://www.yelp.com/biz/maguro-brookline?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1335 Beacon St,,,Brookline,02446,US,MA,"1335 Beacon St, Brookline, MA 02446",sushi,Sushi Bars,thai,Thai,izakaya,Izakaya
Jmyya_ylt3Bks4NTcyWgEg,Zuma,$$$$,4.0,326,https://www.yelp.com/biz/zuma-boston-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1 Dalton St,Fl 2,,Boston,02199,US,MA,"1 Dalton St, Fl 2, Boston, MA 02199",japanese,Japanese,sushi,Sushi Bars,cocktailbars,Cocktail Bars
YCasSG_q_DdhWR6H1nhJ9A,Kaze Shabu Shabu,$$,3.9,625,https://www.yelp.com/biz/kaze-shabu-shabu-boston?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1 Harrison Ave,,,Boston,02111,US,MA,"1 Harrison Ave, Boston, MA 02111",japanese,Japanese,hotpot,Hot Pot,,
Kd5kw0bvA_xaYyrd_Lagvg,Matsunori Handroll Bar,$$$,4.4,105,https://www.yelp.com/biz/matsunori-handroll-bar-boston-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,900 Beacon St,Unit A,,Boston,02215,US,MA,"900 Beacon St, Unit A, Boston, MA 02215",japanese,Japanese,seafood,Seafood,sushi,Sushi Bars
fxnDUfTCbJbE_gfnRcuk1Q,Gen Ramen,$$,4.8,76,https://www.yelp.com/biz/gen-ramen-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,2330 Bale St,,,Raleigh,27608,US,NC,"2330 Bale St, Raleigh, NC 27608",ramen,Ramen,sushi,Sushi Bars,,
emIw8zjs7FUKz3Vxd8RkZw,Sushi Mon,$$,4.6,366,https://www.yelp.com/biz/sushi-mon-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3800 Glenwood Ave,Ste 100,,Raleigh,27612,US,NC,"3800 Glenwood Ave, Ste 100, Raleigh, NC 27612",japanese,Japanese,sushi,Sushi Bars,,
rh4FONd45TkQz2Dqs34hQQ,O-Ku,$$,4.4,292,https://www.yelp.com/biz/o-ku-raleigh-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,411 W Hargett St,,,Raleigh,27603,US,NC,"411 W Hargett St, Raleigh, NC 27603",sushi,Sushi Bars,japanese,Japanese,asianfusion,Asian Fusion
5X6TO6G4PzEeuedPoi2wuQ,Miso Ramen Bar,$$,4.6,99,https://www.yelp.com/biz/miso-ramen-bar-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,2409 Crabtree Blvd,Ste 104,,Raleigh,27604,US,NC,"2409 Crabtree Blvd, Ste 104, Raleigh, NC 27604",ramen,Ramen,,,,
lc_XHCvUoddQoTcd6YR1eQ,Ajisai Japanese Fusion,$$,4.2,677,https://www.yelp.com/biz/ajisai-japanese-fusion-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,427 Woodburn Rd,,,Raleigh,27605,US,NC,"427 Woodburn Rd, Raleigh, NC 27605",japanese,Japanese,sushi,Sushi Bars,,
uKYtMADSCAZ6dxiTXoDZXQ,Iso Iso Ramen & Bar,$$,4.0,103,https://www.yelp.com/biz/iso-iso-ramen-and-bar-raleigh-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup', 'restaurant_reservation']",False,402 Oberlin Rd,Ste 120,,Raleigh,27605,US,NC,"402 Oberlin Rd, Ste 120, Raleigh, NC 27605",ramen,Ramen,bubbletea,Bubble Tea,sushi,Sushi Bars
Xa0qNKwwjkYrzx4ePPe9Eg,ShabaShabu,$$,3.4,426,https://www.yelp.com/biz/shabashabu-raleigh-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,3080 Wake Forest Rd,,,Raleigh,27609,US,NC,"3080 Wake Forest Rd, Raleigh, NC 27609",japanese,Japanese,thai,Thai,sushi,Sushi Bars
S_iZrmUxlTOE4RyC3IK7jQ,Sono Sushi,$$,4.3,619,https://www.yelp.com/biz/sono-sushi-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,319 Fayetteville St,Ste 101,,Raleigh,27601,US,NC,"319 Fayetteville St, Ste 101, Raleigh, NC 27601",japanese,Japanese,sushi,Sushi Bars,,
aHj94aljlCNA7U6AXP136w,Hako Japanese Restaurant,$$,3.7,88,https://www.yelp.com/biz/hako-japanese-restaurant-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,2603-155 Glenwood Ave,,,Raleigh,27608,US,NC,"2603-155 Glenwood Ave, Raleigh, NC 27608",sushi,Sushi Bars,japanese,Japanese,,
3HJKIBAD-xpzlIcKdYfI7A,Tonbo Ramen,$$,3.8,408,https://www.yelp.com/biz/tonbo-ramen-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,211 S Wilmington St,,,Raleigh,27601,US,NC,"211 S Wilmington St, Raleigh, NC 27601",ramen,Ramen,desserts,Desserts,cocktailbars,Cocktail Bars
LDhMVyXmI6ipBD_cMrhOSg,Sushi-Thai Restaurant,$$,3.5,247,https://www.yelp.com/biz/sushi-thai-restaurant-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,2434 Wycliff Rd,,,Raleigh,27613,US,NC,"2434 Wycliff Rd, Raleigh, NC 27613",sushi,Sushi Bars,thai,Thai,japanese,Japanese
JXaaz1edKkmm3po-zS-rcA,Kanki,$$,3.0,395,https://www.yelp.com/biz/kanki-raleigh-7?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,4325 Glenwood Ave,,,Raleigh,27612,US,NC,"4325 Glenwood Ave, Raleigh, NC 27612",japanese,Japanese,sushi,Sushi Bars,steak,Steakhouses
Mxo_dSXtPJDqbJ6XztseTw,Jade Garden Chinese Restaurant,$,2.4,186,https://www.yelp.com/biz/jade-garden-chinese-restaurant-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,1207 Hillsborough St,,,Raleigh,27603,US,NC,"1207 Hillsborough St, Raleigh, NC 27603",chinese,Chinese,japanese,Japanese,thai,Thai
bHvuIS_Fmm3SMWUOSpeS9g,Hibachi & Company,$,3.7,14,https://www.yelp.com/biz/hibachi-and-company-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,2316 Hillsborough St,,,Raleigh,27607,US,NC,"2316 Hillsborough St, Raleigh, NC 27607",japanese,Japanese,,,,
N4pnBpZfDd3Q0og5ZwzlXg,Tenko Japan,$,3.5,94,https://www.yelp.com/biz/tenko-japan-raleigh?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,4040 Ed Dr,,,Raleigh,27612,US,NC,"4040 Ed Dr, Raleigh, NC 27612",japanese,Japanese,,,,
WwGWYbvrbfGON1Odt9gHew,Chopstix Gourmet and Sushi Bar,$$,3.4,249,https://www.yelp.com/biz/chopstix-gourmet-and-sushi-bar-raleigh-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,5607 Creedmoor Rd,,,Raleigh,27612,US,NC,"5607 Creedmoor Rd, Raleigh, NC 27612",chinese,Chinese,sushi,Sushi Bars,japanese,Japanese
KODYAHw90vQ2m-ILsVFHyg,Flame Ramen,$$,3.8,112,https://www.yelp.com/biz/flame-ramen-memphis-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1838 Union Ave,,,Memphis,38104,US,TN,"1838 Union Ave, Memphis, TN 38104",ramen,Ramen,,,,
Zzls9Bdub5Zc42S9wREkTA,Takashi Bistro,$$,4.1,112,https://www.yelp.com/biz/takashi-bistro-memphis?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1680 Union Ave,Ste 109,,Memphis,38104,US,TN,"1680 Union Ave, Ste 109, Memphis, TN 38104",japanese,Japanese,thai,Thai,cocktailbars,Cocktail Bars
288awQoTjRY_7bNqNaI-MA,South Main Sushi & Grill,$$,3.6,111,https://www.yelp.com/biz/south-main-sushi-and-grill-memphis-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,520 S Main St,,,Memphis,38103,US,TN,"520 S Main St, Memphis, TN 38103",sushi,Sushi Bars,japanese,Japanese,seafood,Seafood
z-YJ7e_nh4x1A73SR6EoEw,Sekisui Midtown,$$,3.1,108,https://www.yelp.com/biz/sekisui-midtown-memphis-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,25 S Belvedere Blvd,,,Memphis,38104,US,TN,"25 S Belvedere Blvd, Memphis, TN 38104",sushi,Sushi Bars,japanese,Japanese,,
JBuVR8F37WKfKkGIJXMH-A,Robata Ramen and Yakitori Bar,$$,3.3,258,https://www.yelp.com/biz/robata-ramen-and-yakitori-bar-memphis?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,2116 Madison Ave,,,Memphis,38104,US,TN,"2116 Madison Ave, Memphis, TN 38104",ramen,Ramen,,,,
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,$$$,4.6,6758,https://www.yelp.com/biz/gangnam-asian-bbq-dining-las-vegas-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,4480 Paradise Rd,Ste 600,,Las Vegas,89169,US,NV,"4480 Paradise Rd, Ste 600, Las Vegas, NV 89169",japanese,Japanese,korean,Korean,bbq,Barbeque
7sb2FYLS2sejZKxRYF9mtg,Sakana,$$,4.5,5058,https://www.yelp.com/biz/sakana-las-vegas-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,3949 S Maryland Pkwy,,,Las Vegas,89119,US,NV,"3949 S Maryland Pkwy, Las Vegas, NV 89119",japanese,Japanese,sushi,Sushi Bars,bars,Bars
A22VviMhaGplsabsXhxBTg,Tomi Ramen,$$,4.3,744,https://www.yelp.com/biz/tomi-ramen-las-vegas?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'restaurant_reservation', 'pickup']",False,2600 W Sahara Ave,Ste 119,,Las Vegas,89102,US,NV,"2600 W Sahara Ave, Ste 119, Las Vegas, NV 89102",ramen,Ramen,noodles,Noodles,sushi,Sushi Bars
wpnLPAnkMEb1NpC3xiD_qg,Aloha Specialties,$$,4.1,947,https://www.yelp.com/biz/aloha-specialties-las-vegas?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,12 E Ogden Ave,,,Las Vegas,89101,US,NV,"12 E Ogden Ave, Las Vegas, NV 89101",hawaiian,Hawaiian,japanese,Japanese,asianfusion,Asian Fusion
H0TKWB2zknVRkLFyDv5iwg,WAKUDA,$$$$,4.1,353,https://www.yelp.com/biz/wakuda-las-vegas-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,3325 S Las Vegas Blvd,Ste 1790,,Las Vegas,89109,US,NV,"3325 S Las Vegas Blvd, Ste 1790, Las Vegas, NV 89109",japanese,Japanese,sushi,Sushi Bars,,
Ir5hWuanWYtoF0s5V1Li5w,Ramen Aku,$$,4.5,88,https://www.yelp.com/biz/ramen-aku-las-vegas-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,4031 S Maryland Pkwy,,,Las Vegas,89119,US,NV,"4031 S Maryland Pkwy, Las Vegas, NV 89119",ramen,Ramen,,,,
Gdbx_Q2PwgHqtmsMCGiKTg,Yu-Or-Mi Sushi Bar,$$,4.6,256,https://www.yelp.com/biz/yu-or-mi-sushi-bar-las-vegas-7?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,100 E California St,,,Las Vegas,89104,US,NV,"100 E California St, Las Vegas, NV 89104",sushi,Sushi Bars,cocktailbars,Cocktail Bars,ramen,Ramen
cm8qf38Yi6ALY712CFGbyw,AYCE Sushi & Asian Fusion,$$,4.3,557,https://www.yelp.com/biz/ayce-sushi-and-asian-fusion-las-vegas-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,4141 S Pecos Rd,,,Las Vegas,89121,US,NV,"4141 S Pecos Rd, Las Vegas, NV 89121",japanese,Japanese,sushi,Sushi Bars,asianfusion,Asian Fusion
TL5Dtfnf-5hYG13lBF9N2A,Benihana,$$$,3.4,670,https://www.yelp.com/biz/benihana-las-vegas?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,3000 Paradise Rd,,,Las Vegas,89109,US,NV,"3000 Paradise Rd, Las Vegas, NV 89109",teppanyaki,Teppanyaki,,,,
dxeu5YQIzw0jOp1cSVkimg,Izakaya Go,$$,4.4,1342,https://www.yelp.com/biz/izakaya-go-las-vegas?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3775 Spring Mountain Rd,Ste 301,,Las Vegas,89102,US,NV,"3775 Spring Mountain Rd, Ste 301, Las Vegas, NV 89102",sushi,Sushi Bars,ramen,Ramen,izakaya,Izakaya
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,$$$$,4.0,1850,https://www.yelp.com/biz/nobu-las-vegas-7?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3570 S Las Vegas Blvd,,,Las Vegas,89109,US,NV,"3570 S Las Vegas Blvd, Las Vegas, NV 89109",japanese,Japanese,sushi,Sushi Bars,seafood,Seafood
YTCCJ3ShO-zg0dlx1nk6dw,Morimoto,$$$$,4.3,1292,https://www.yelp.com/biz/morimoto-las-vegas-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3799 Las Vegas Blvd S,,,Las Vegas,89119,US,NV,"3799 Las Vegas Blvd S, Las Vegas, NV 89119",japanese,Japanese,bars,Bars,sushi,Sushi Bars
EZQESVzkOPs7LwCHVC3Szg,Mizumi,$$$$,4.1,798,https://www.yelp.com/biz/mizumi-las-vegas?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3131 Las Vegas Blvd S,,,Las Vegas,89109,US,NV,"3131 Las Vegas Blvd S, Las Vegas, NV 89109",japanese,Japanese,bars,Bars,sushi,Sushi Bars
glqYGq9whVaVpHvIs-bJsg,SriThai Thai Kitchen & Sushi Bar -Emory,$$,4.3,73,https://www.yelp.com/biz/srithai-thai-kitchen-and-sushi-bar-emory-atlanta?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1540 Avenue Pl,unit B2-280,,Atlanta,30329,US,GA,"1540 Avenue Pl, unit B2-280, Atlanta, GA 30329",sushi,Sushi Bars,thai,Thai,japanese,Japanese
-U_pE595LFz9umXSqQJHGg,Wok Chi,$$,4.3,125,https://www.yelp.com/biz/wok-chi-atlanta-4?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,800 Marietta St NW,Ste F,,Atlanta,30318,US,GA,"800 Marietta St NW, Ste F, Atlanta, GA 30318",chinese,Chinese,thai,Thai,japanese,Japanese
F7d32-PQcfIEX-bAaMjV_Q,Nakato Japanese Restaurant,$$$,3.8,880,https://www.yelp.com/biz/nakato-japanese-restaurant-atlanta-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1776 Cheshire Bridge Rd NE,,,Atlanta,30324,US,GA,"1776 Cheshire Bridge Rd NE, Atlanta, GA 30324",japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
ZKZGgOsRPpAjc9oMBT_uBw,Kinnotori Ramen Bar,$$,4.5,239,https://www.yelp.com/biz/kinnotori-ramen-bar-atlanta?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,650 Ponce De Leon Ave NE,Ste 810A,,Atlanta,30308,US,GA,"650 Ponce De Leon Ave NE, Ste 810A, Atlanta, GA 30308",ramen,Ramen,noodles,Noodles,vegetarian,Vegetarian
_lEHolD7sVt4-SnbuuAgcA,Eight Sushi Lounge,$$,4.5,1389,https://www.yelp.com/biz/eight-sushi-lounge-atlanta?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,930 Howell Mill Rd NW,Ste B,,Atlanta,30318,US,GA,"930 Howell Mill Rd NW, Ste B, Atlanta, GA 30318",sushi,Sushi Bars,lounges,Lounges,japanese,Japanese
CJnTetBWUuDS_9Rnmn18ow,Chirori - Yakitori & Kushikatsu,$$$$,4.4,120,https://www.yelp.com/biz/chirori-yakitori-and-kushikatsu-atlanta?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,349 14th St Nw C-1,,,Atlanta,30318,US,GA,"349 14th St Nw C-1, Atlanta, GA 30318",japanese,Japanese,seafood,Seafood,,
6wGHem2o7migh4syWmmB8A,Ginya Izakaya,$$,4.0,588,https://www.yelp.com/biz/ginya-izakaya-atlanta-4?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1700 Northside Dr NW,Ste A-5,,Atlanta,30318,US,GA,"1700 Northside Dr NW, Ste A-5, Atlanta, GA 30318",sushi,Sushi Bars,ramen,Ramen,izakaya,Izakaya
6J-lSviMGkXXPldhncba_Q,Thaicoon & Sushi Bar,$$,3.9,429,https://www.yelp.com/biz/thaicoon-and-sushi-bar-atlanta?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,1799 Briarcliff Rd NE,,,Atlanta,30306,US,GA,"1799 Briarcliff Rd NE, Atlanta, GA 30306",sushi,Sushi Bars,thai,Thai,japanese,Japanese
24--2r1ZEgnmJs5iVVAOgQ,Wagaya - Westside,$$,4.1,683,https://www.yelp.com/biz/wagaya-westside-atlanta?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,339 14th St NW,,,Atlanta,30318,US,GA,"339 14th St NW, Atlanta, GA 30318",sushi,Sushi Bars,ramen,Ramen,seafood,Seafood
